isBasicEconomy,isRefundable,isNonStop,totalFare,departure_hour,departure_day,departure_month,days_to_departure,DISTANCE
True,False,True,108.6,14,Wednesday,9,41,2681
False,False,False,548.2,4,Wednesday,7,6,1193
False,False,True,238.6,23,Wednesday,8,11,846
False,False,False,157.58,10,Friday,8,17,864
False,False,False,455.6,19,Wednesday,8,59,1833
False,False,True,278.6,14,Tuesday,9,29,840
False,False,False,165.58,19,Friday,7,41,1097
True,False,False,247.6,20,Sunday,9,24,778
False,False,True,162.6,10,Monday,6,49,5895
False,False,False,242.58,15,Tuesday,7,1,3966
False,False,True,298.6,15,Tuesday,7,24,2563
False,False,False,235.2,17,Monday,10,29,2319
False,False,False,118.6,13,Tuesday,7,43,6562
False,False,False,407.2,17,Monday,6,37,506
False,False,True,162.6,18,Saturday,6,53,569
False,False,False,246.58,10,Monday,7,15,1508
True,False,False,167.6,21,Wednesday,10,38,4967
True,False,False,245.2,19,Saturday,10,40,1328
False,False,False,292.6,17,Wednesday,9,49,982
False,False,False,275.1,17,Tuesday,9,38,2181
False,False,False,276.58,14,Monday,8,42,785
True,False,False,97.6,13,Wednesday,10,46,667
False,False,False,288.6,22,Friday,7,14,1443
True,False,False,120.6,11,Wednesday,8,8,7031
False,False,False,513.6,18,Thursday,9,11,198
False,False,False,211.6,16,Monday,5,1,286
False,False,False,397.1,17,Wednesday,9,1,1112
False,False,True,272.1,17,Tuesday,8,11,492
False,False,False,257.71,11,Wednesday,8,49,2514
False,False,False,177.61,19,Wednesday,10,2,681
False,False,False,221.3,10,Monday,9,12,5073
False,False,False,194.1,10,Monday,9,56,1750
False,False,False,457.2,14,Saturday,9,42,406
False,False,False,247.6,19,Tuesday,5,6,1154
False,False,False,197.6,23,Tuesday,5,28,6566
False,False,True,218.6,23,Thursday,6,23,775
True,False,False,128.35,9,Tuesday,7,11,7289
False,False,True,208.59,2,Wednesday,7,26,1027
False,False,False,311.1,19,Tuesday,9,24,589
False,False,True,166.61,1,Wednesday,8,30,1121
False,False,False,305.58,13,Friday,8,8,1631
False,False,True,320.6,19,Tuesday,5,5,1309
False,False,False,351.1,6,Saturday,10,41,1205
False,False,True,228.6,23,Tuesday,5,11,1754
False,False,False,261.7,12,Wednesday,8,27,1404
False,False,False,447.1,11,Monday,7,18,2329
False,False,False,311.1,22,Monday,6,53,3536
False,False,False,696.11,17,Friday,9,9,674
False,False,False,583.6,13,Monday,5,10,185
True,False,True,69.6,10,Wednesday,8,38,1051
False,False,False,227.6,11,Wednesday,9,46,2138
False,False,False,300.6,19,Friday,7,13,604
False,False,False,181.6,15,Tuesday,8,18,4431
False,False,False,792.6,12,Sunday,6,28,3477
False,False,False,247.6,9,Saturday,8,17,714
False,False,False,151.6,14,Tuesday,10,49,1000
False,False,False,232.2,12,Tuesday,9,50,1581
False,False,False,253.6,14,Sunday,7,1,7666
False,False,True,378.6,14,Friday,8,51,3771
False,False,False,487.2,13,Monday,7,19,2576
False,False,False,399.1,21,Thursday,10,42,8877
False,False,False,603.61,21,Saturday,8,8,1576
False,False,False,197.2,14,Tuesday,9,8,2078
True,False,False,187.6,19,Wednesday,10,37,7132
True,False,False,276.6,14,Wednesday,8,39,2104
False,False,True,158.6,10,Sunday,9,46,1784
True,False,True,168.61,20,Sunday,10,27,507
False,False,True,469.61,23,Sunday,5,12,1833
False,False,False,71.58,17,Wednesday,11,42,417
False,False,False,237.6,20,Thursday,7,40,447
False,False,False,217.99,15,Sunday,9,59,113
False,False,False,361.6,14,Thursday,8,33,1102
False,False,True,554.61,5,Thursday,6,19,4983
False,False,False,535.6,12,Tuesday,8,8,3854
False,False,True,789.6,11,Sunday,6,22,7924
False,False,False,621.2,12,Monday,6,37,5451
True,False,False,288.1,15,Tuesday,5,7,2206
True,False,True,213.6,13,Sunday,10,20,4909
False,False,True,554.11,23,Monday,6,17,1755
False,False,False,462.2,15,Friday,7,16,1903
False,False,False,466.2,11,Monday,9,23,2519
False,False,False,305.61,21,Saturday,7,20,666
False,False,False,305.61,21,Monday,5,1,923
True,False,True,93.6,2,Tuesday,8,22,7725
False,False,False,507.6,13,Sunday,8,11,1454
False,False,False,541.29,14,Tuesday,10,32,4096
False,False,True,238.6,12,Friday,9,1,484
False,False,False,377.2,11,Thursday,8,25,637
False,False,False,1294.21,9,Saturday,8,10,1385
False,False,True,168.61,19,Saturday,8,19,5286
False,False,True,98.6,13,Saturday,10,24,7844
False,False,True,338.61,14,Friday,7,40,978
False,False,False,137.6,1,Saturday,10,41,2516
False,False,False,151.1,12,Tuesday,8,19,1234
False,False,False,253.6,15,Saturday,8,2,4598
True,False,False,177.61,13,Saturday,7,8,149
False,False,False,277.2,3,Friday,8,52,3465
False,False,False,227.2,1,Wednesday,8,48,7059
False,False,True,178.6,17,Monday,7,27,5577
False,False,False,392.58,12,Thursday,7,3,233
False,False,False,307.6,21,Friday,10,21,5576
False,False,False,406.7,0,Saturday,6,14,404
False,False,False,210.1,11,Thursday,5,6,2475
False,False,False,429.21,0,Friday,6,21,5240
False,False,True,278.6,19,Wednesday,11,46,9130
False,False,False,511.6,13,Sunday,6,29,1441
False,False,False,882.7,0,Sunday,8,7,1471
False,False,False,225.1,19,Tuesday,8,55,199
False,False,True,318.6,13,Sunday,10,37,5071
False,False,True,398.6,16,Monday,6,10,1856
False,False,False,367.6,15,Monday,9,53,2720
True,False,True,110.1,11,Thursday,9,35,6038
False,False,True,258.6,23,Friday,7,7,2211
False,False,False,516.1,15,Friday,7,23,4691
False,False,False,526.59,15,Monday,7,32,1800
False,False,False,241.6,19,Thursday,7,3,895
False,False,False,648.61,12,Tuesday,6,58,361
True,False,True,213.6,21,Saturday,10,40,7449
True,False,False,415.1,18,Wednesday,10,53,5307
False,False,False,370.6,11,Sunday,10,32,1842
False,False,False,427.2,5,Saturday,6,16,5111
True,False,False,281.6,20,Thursday,9,56,6026
False,False,False,363.7,17,Wednesday,7,5,1229
True,False,False,148.1,12,Wednesday,9,46,804
False,False,False,381.61,11,Saturday,6,11,2262
False,False,False,385.6,7,Thursday,6,6,1206
False,False,False,487.6,13,Sunday,10,15,928
False,False,False,670.59,10,Sunday,8,35,489
False,False,True,196.6,12,Tuesday,9,47,1376
False,False,False,306.58,2,Saturday,7,32,829
False,False,False,357.6,18,Sunday,7,55,815
False,False,False,265.6,20,Thursday,9,7,1395
False,False,True,153.6,17,Tuesday,10,19,1277
False,False,False,111.6,9,Thursday,9,11,120
False,False,False,398.6,22,Thursday,10,30,187
False,False,False,484.59,12,Tuesday,9,30,3660
False,False,False,363.6,11,Tuesday,5,30,6187
True,False,False,345.6,19,Friday,9,18,5895
False,False,False,124.96,18,Wednesday,5,15,4117
False,False,True,458.6,20,Wednesday,6,58,2413
True,False,False,127.6,11,Tuesday,8,22,6888
False,False,False,507.6,16,Monday,9,12,6491
False,False,False,596.1,12,Tuesday,8,44,5211
False,False,False,105.58,15,Wednesday,10,26,3742
False,False,True,308.6,21,Monday,6,32,1137
False,False,False,248.6,21,Monday,8,52,3446
True,False,False,168.6,14,Wednesday,8,43,9125
False,False,True,258.6,17,Friday,11,38,2465
False,False,True,338.61,13,Wednesday,5,19,2527
False,False,False,711.7,23,Wednesday,8,3,2420
False,False,False,521.61,21,Monday,6,52,3650
False,False,False,561.71,22,Sunday,7,16,4956
False,False,False,616.6,17,Friday,8,45,447
False,False,False,150.58,5,Thursday,10,30,3606
False,False,False,517.6,0,Monday,5,1,1564
False,False,False,226.6,17,Monday,9,49,3223
False,False,False,246.1,13,Thursday,9,17,2444
False,False,False,451.7,20,Monday,10,24,4485
False,False,False,641.7,15,Tuesday,6,8,898
False,False,False,134.58,21,Saturday,9,34,3672
False,False,False,434.58,17,Tuesday,8,33,1828
False,False,False,405.19,1,Thursday,9,5,1902
False,False,False,324.19,0,Saturday,7,15,6769
False,False,False,302.6,19,Wednesday,10,21,2537
False,False,False,428.42,9,Thursday,6,22,4487
False,False,False,276.6,14,Monday,9,43,2171
False,False,True,230.6,16,Thursday,6,51,4440
False,False,False,311.1,15,Saturday,9,33,1557
False,False,True,148.6,19,Sunday,10,33,842
False,False,False,227.2,2,Friday,9,45,1168
False,False,False,417.6,18,Friday,5,31,8706
False,False,True,128.6,21,Monday,8,52,2086
False,False,True,148.6,23,Wednesday,6,46,1455
False,False,False,651.6,12,Friday,7,44,6666
False,False,False,214.6,23,Saturday,5,30,3556
False,False,False,474.21,5,Thursday,7,56,1354
False,False,False,199.1,18,Tuesday,5,5,1516
False,False,False,627.2,13,Saturday,8,19,627
False,False,False,248.6,14,Friday,9,29,4809
False,False,False,632.0,0,Monday,5,19,3470
False,False,False,487.19,15,Friday,6,28,3630
False,False,False,113.58,10,Thursday,9,19,134
False,False,False,487.2,23,Friday,7,22,6824
False,False,False,241.58,5,Saturday,4,9,2579
False,False,False,361.58,0,Saturday,7,7,1969
False,False,False,388.21,23,Monday,9,30,1874
False,False,True,188.6,22,Monday,8,57,1163
False,False,False,457.2,12,Sunday,8,35,9509
False,False,False,451.6,19,Tuesday,7,44,596
True,False,False,168.6,18,Tuesday,11,44,6620
False,False,False,307.6,13,Wednesday,6,2,1562
False,False,True,867.16,14,Saturday,8,26,5559
False,False,False,302.2,2,Wednesday,8,21,349
False,False,False,782.21,4,Saturday,6,42,2478
True,False,False,166.1,15,Saturday,10,12,1111
False,False,True,148.6,23,Saturday,7,17,5827
False,False,False,407.6,12,Friday,8,13,5677
False,False,False,221.6,20,Friday,8,56,3302
False,False,True,128.6,10,Thursday,8,31,1259
False,False,True,163.6,12,Wednesday,10,2,4571
False,False,False,404.1,13,Tuesday,9,21,7909
False,False,False,652.6,22,Saturday,6,34,1425
False,False,True,1248.6,12,Saturday,7,9,1673
False,False,False,417.6,10,Wednesday,6,35,6151
False,False,True,232.6,17,Tuesday,6,5,2919
False,False,False,388.6,14,Thursday,9,50,854
False,False,False,327.2,0,Monday,8,39,3493
False,False,False,408.6,14,Monday,9,32,8012
False,False,False,312.6,20,Thursday,8,9,1306
False,False,False,378.6,13,Sunday,5,42,7872
False,False,False,488.1,9,Sunday,10,4,235
False,False,False,636.6,16,Monday,5,8,1876
False,False,False,417.2,13,Thursday,9,52,1015
False,False,False,374.7,14,Friday,9,18,1792
False,False,False,537.18,10,Monday,7,37,1745
False,False,False,417.2,17,Thursday,6,14,8386
False,False,True,218.6,1,Friday,9,47,6824
False,False,False,386.71,0,Saturday,8,47,534
False,False,False,473.61,5,Sunday,6,8,1687
False,False,False,357.19,18,Thursday,10,33,671
False,False,True,488.6,21,Sunday,11,44,881
False,False,True,342.92,0,Friday,8,19,354
False,False,False,267.6,22,Wednesday,6,7,2165
True,False,True,108.6,22,Saturday,10,43,904
False,False,True,228.6,13,Saturday,8,57,1245
False,False,False,572.71,13,Friday,9,45,1454
False,False,True,318.6,21,Sunday,9,15,1712
False,False,True,69.6,21,Wednesday,7,35,5081
True,False,False,161.6,11,Wednesday,9,31,335
False,False,False,507.6,17,Wednesday,7,22,1116
False,False,False,501.61,19,Saturday,6,44,6901
False,False,False,237.2,10,Monday,10,51,2593
False,False,False,455.6,4,Friday,6,16,3989
False,False,False,182.58,10,Tuesday,8,44,4764
False,False,True,240.61,23,Monday,6,29,3523
True,False,False,265.6,11,Thursday,10,37,3472
False,False,True,288.6,19,Monday,8,36,1329
False,False,True,151.6,12,Monday,8,32,6609
False,False,False,546.1,10,Saturday,7,7,7026
False,False,False,312.6,12,Saturday,10,33,4236
False,False,False,187.58,14,Thursday,6,1,1260
False,False,True,778.6,16,Monday,9,4,576
False,False,False,222.2,12,Tuesday,8,45,98
False,False,False,277.6,13,Sunday,9,4,3244
False,False,False,518.6,11,Saturday,8,60,56
True,False,True,73.6,15,Wednesday,5,13,2133
False,False,False,577.1,21,Tuesday,7,15,5573
False,False,False,462.2,4,Wednesday,7,16,1084
False,False,False,173.58,9,Tuesday,7,8,875
False,False,False,634.6,20,Saturday,6,37,1482
True,False,False,388.6,0,Sunday,7,56,5133
False,False,False,437.2,16,Friday,6,36,2151
False,False,False,371.11,10,Sunday,6,25,1399
True,False,False,112.6,12,Sunday,9,17,8037
False,False,False,780.1,1,Friday,8,46,4798
False,False,True,242.6,23,Wednesday,8,9,666
False,False,False,102.6,18,Monday,7,28,487
False,False,False,671.6,13,Saturday,8,33,5101
False,False,False,577.2,13,Saturday,10,8,909
False,False,True,218.59,1,Monday,9,49,1407
False,False,False,295.11,16,Sunday,10,26,1840
False,False,True,228.6,16,Monday,6,20,8651
False,False,False,294.6,17,Monday,7,5,1358
False,False,True,140.6,19,Tuesday,5,21,8846
False,False,False,299.6,18,Saturday,9,49,201
False,False,False,338.6,10,Sunday,6,54,1495
False,False,True,267.1,14,Sunday,8,32,1315
False,False,False,507.6,13,Sunday,9,48,757
True,False,False,147.6,19,Tuesday,10,17,1754
True,False,True,100.6,21,Tuesday,11,38,2067
False,False,True,113.6,13,Sunday,5,25,977
False,False,False,360.6,13,Monday,8,4,2643
False,False,False,501.6,13,Wednesday,6,7,1926
False,False,True,258.6,23,Sunday,9,32,988
False,False,False,370.6,21,Monday,8,3,5838
True,False,False,76.1,11,Monday,10,33,7415
False,False,False,447.6,21,Sunday,5,27,592
False,False,False,446.19,21,Monday,6,33,4926
True,False,False,212.6,12,Tuesday,10,15,1783
False,False,False,436.1,17,Thursday,9,28,2051
False,False,False,283.2,18,Thursday,8,30,1064
False,False,False,378.21,0,Saturday,11,37,1492
True,False,True,78.6,11,Tuesday,9,52,589
False,False,False,408.6,21,Wednesday,8,44,1436
False,False,False,358.6,20,Monday,8,12,1311
False,False,False,299.1,5,Thursday,10,48,5069
False,False,True,338.61,10,Sunday,6,18,557
False,False,True,128.6,22,Thursday,5,19,3806
False,False,False,223.1,17,Wednesday,5,6,1590
False,False,False,81.59,15,Tuesday,10,7,6379
False,False,False,484.59,15,Friday,8,55,961
True,False,True,98.6,9,Tuesday,7,15,434
False,False,False,318.19,11,Tuesday,8,13,7337
True,False,True,213.6,21,Tuesday,9,8,6940
False,False,True,358.6,19,Monday,8,49,4316
False,False,False,127.6,12,Wednesday,8,8,102
False,False,False,172.6,12,Wednesday,9,55,354
True,False,True,103.6,16,Wednesday,7,23,116
False,False,False,521.61,17,Tuesday,6,3,3334
False,False,False,497.6,1,Saturday,7,36,4610
False,False,False,320.71,11,Friday,8,50,822
True,False,True,147.1,11,Wednesday,6,52,2516
False,False,True,188.6,22,Saturday,6,2,1099
False,False,True,554.11,18,Tuesday,6,43,1420
False,False,True,108.6,16,Wednesday,9,18,9935
False,False,True,172.6,19,Monday,8,6,1039
False,False,False,330.61,13,Monday,6,49,5456
False,False,False,575.7,10,Thursday,9,5,793
True,False,False,160.1,20,Tuesday,9,43,3832
False,False,False,167.6,14,Wednesday,8,10,1107
False,False,True,368.6,15,Saturday,9,13,1038
False,False,True,186.6,23,Thursday,8,53,328
False,False,False,368.6,13,Saturday,5,28,3651
False,False,False,351.6,10,Tuesday,9,25,589
False,False,False,187.6,18,Friday,7,32,1693
False,False,False,221.1,21,Wednesday,7,8,2351
False,False,False,312.6,17,Thursday,8,35,1901
False,False,False,152.61,22,Friday,9,23,1356
False,False,False,247.6,18,Monday,8,49,5106
False,False,False,427.6,13,Thursday,5,3,1553
False,False,False,271.58,18,Monday,6,16,3994
False,False,True,263.6,12,Thursday,8,30,1039
False,False,False,234.0,23,Wednesday,5,32,5960
False,False,False,158.58,13,Wednesday,9,8,4627
False,False,False,289.2,19,Friday,10,47,1527
False,False,False,175.61,19,Thursday,5,11,4365
True,False,True,93.6,17,Thursday,10,47,210
False,False,False,428.61,22,Saturday,7,34,5919
True,False,False,176.61,18,Friday,10,35,2612
False,False,False,586.6,4,Monday,6,6,491
False,False,True,303.6,11,Sunday,10,27,2136
False,False,False,311.1,11,Monday,6,44,294
False,False,True,328.6,10,Sunday,6,9,1611
False,False,False,75.58,18,Tuesday,9,21,500
False,False,False,160.6,10,Wednesday,7,13,1096
False,False,False,75.58,12,Monday,9,48,2322
False,False,True,215.6,11,Sunday,9,2,5352
False,False,False,377.6,19,Tuesday,8,44,6044
False,False,False,563.1,16,Tuesday,8,3,6486
False,False,False,349.1,18,Thursday,8,8,2818
True,False,False,136.1,15,Saturday,10,35,2519
True,False,False,92.6,13,Monday,7,58,7826
False,False,True,378.6,15,Tuesday,9,38,221
True,False,False,279.6,7,Friday,9,57,1534
False,False,True,318.6,19,Wednesday,9,42,2239
False,False,True,288.6,12,Saturday,10,46,4536
False,False,True,408.6,14,Sunday,10,17,6501
False,False,False,418.6,12,Thursday,7,48,1903
False,False,False,362.59,14,Saturday,5,40,1927
True,False,False,186.6,1,Wednesday,9,41,4526
False,False,True,224.6,17,Sunday,8,43,7436
False,False,False,294.6,12,Monday,5,2,7144
False,False,True,138.6,0,Tuesday,8,27,3800
False,False,False,387.21,12,Tuesday,6,29,1009
False,False,False,210.1,18,Friday,4,11,1790
False,False,False,216.11,11,Friday,11,46,1064
False,False,False,571.6,17,Saturday,7,16,3771
False,False,True,487.6,10,Wednesday,7,32,862
False,False,False,266.1,23,Saturday,6,21,2085
False,False,False,537.19,17,Saturday,6,29,5476
False,False,True,298.6,23,Sunday,5,33,1131
False,False,False,399.19,23,Tuesday,6,22,920
False,False,False,507.6,13,Monday,8,23,1720
False,False,False,211.6,17,Sunday,10,43,4959
False,False,True,173.6,5,Monday,9,9,6024
False,False,False,252.1,10,Wednesday,8,28,3527
False,False,False,487.6,12,Tuesday,10,15,3527
False,False,False,216.11,10,Sunday,10,43,6229
False,False,False,175.61,21,Saturday,9,27,47
False,False,True,181.6,23,Friday,9,57,119
False,False,False,274.2,10,Wednesday,5,11,4948
False,False,True,138.6,14,Monday,8,7,1245
False,False,False,547.1,17,Monday,10,8,5021
False,False,False,233.6,15,Wednesday,8,11,1750
True,False,True,103.6,11,Thursday,10,38,3372
False,False,False,317.6,11,Monday,6,4,1358
False,False,True,652.6,15,Sunday,7,29,6385
False,False,False,607.11,18,Saturday,6,5,672
False,False,False,212.58,15,Wednesday,8,43,1111
False,False,False,168.96,21,Monday,7,44,7143
False,False,False,196.1,19,Thursday,8,36,4550
False,False,False,199.61,15,Thursday,9,43,4358
True,False,False,128.6,22,Friday,8,13,1476
False,False,False,946.7,19,Friday,7,22,1114
False,False,False,461.6,19,Friday,4,9,981
False,False,False,253.6,21,Wednesday,5,1,1525
True,False,True,248.6,1,Friday,7,35,1780
False,False,False,167.6,12,Friday,7,5,43
False,False,False,151.58,14,Saturday,9,8,760
False,False,False,453.6,15,Thursday,8,31,1459
False,False,False,577.19,5,Monday,6,52,1139
True,False,False,112.6,20,Saturday,9,60,1841
False,False,False,180.1,19,Tuesday,8,19,1729
False,False,True,153.99,10,Friday,9,12,3063
False,False,False,232.6,4,Wednesday,9,8,440
False,False,False,307.6,14,Monday,7,27,2626
True,False,False,187.6,21,Saturday,8,33,1898
False,False,False,275.6,11,Saturday,5,10,7524
False,False,False,159.1,16,Wednesday,9,29,7447
False,False,True,158.6,21,Monday,6,31,1600
False,False,True,118.6,10,Monday,10,46,3984
False,False,True,498.6,5,Monday,8,9,2802
False,False,False,132.61,20,Tuesday,10,26,8036
False,False,False,397.6,13,Monday,5,24,954
False,False,False,537.19,11,Thursday,10,37,909
False,False,False,558.11,14,Monday,5,14,6268
False,False,False,120.58,15,Saturday,10,46,1623
False,False,False,1081.71,19,Sunday,10,50,353
False,False,False,134.58,13,Friday,8,27,8758
False,False,False,462.1,15,Saturday,9,1,7045
False,False,False,438.21,0,Thursday,6,8,5355
True,False,False,275.19,11,Wednesday,10,20,6912
False,False,False,510.1,10,Monday,10,29,5259
False,False,False,407.6,15,Thursday,6,26,2368
False,False,False,641.1,17,Saturday,6,29,1537
False,False,False,290.2,6,Wednesday,9,59,679
False,False,False,288.6,9,Sunday,9,49,5145
False,False,False,647.6,13,Saturday,8,52,1049
False,False,True,167.11,18,Tuesday,5,32,3973
False,False,True,248.6,12,Tuesday,7,26,405
False,False,True,158.6,14,Friday,8,43,8013
False,False,False,384.21,12,Monday,9,31,2083
True,False,False,178.6,14,Saturday,5,6,726
False,False,True,139.1,15,Saturday,8,51,2563
False,False,False,737.21,11,Friday,7,44,636
False,False,False,225.59,12,Thursday,9,24,5227
False,False,True,183.6,14,Sunday,6,44,91
False,False,True,228.6,23,Thursday,4,7,4009
False,False,False,182.59,14,Wednesday,5,15,935
False,False,True,150.6,13,Wednesday,9,43,2435
True,False,False,117.2,13,Monday,9,25,2223
False,False,False,507.1,12,Wednesday,9,2,4148
False,False,False,431.61,13,Saturday,8,43,4603
False,False,True,278.6,9,Friday,9,24,5736
True,False,False,211.6,12,Tuesday,10,52,1456
False,False,False,206.6,18,Friday,10,40,7485
False,False,False,230.1,22,Monday,8,36,1022
False,False,True,335.6,10,Friday,10,10,1531
False,False,True,498.6,17,Sunday,7,13,4691
True,False,False,226.6,13,Monday,10,41,4878
False,False,False,298.6,23,Wednesday,6,51,9768
False,False,True,79.61,20,Thursday,7,42,1614
False,False,True,372.6,12,Wednesday,6,26,1040
False,False,False,305.61,11,Sunday,9,5,5921
False,False,False,239.58,14,Saturday,8,60,3480
True,False,False,284.19,12,Thursday,9,37,2539
False,False,False,159.68,10,Thursday,5,17,4300
False,False,True,213.6,23,Tuesday,6,24,4108
False,False,False,246.1,10,Thursday,9,12,3812
False,False,False,297.6,16,Monday,9,3,1318
False,False,False,297.6,6,Sunday,11,32,3477
False,False,False,681.6,5,Thursday,9,54,1773
False,False,False,327.6,22,Tuesday,7,23,5657
True,False,False,108.6,16,Tuesday,4,3,1030
False,False,False,181.6,19,Wednesday,7,17,1370
False,False,True,323.6,22,Sunday,7,45,2032
False,False,False,472.6,1,Monday,8,31,7217
True,False,False,175.61,13,Wednesday,10,36,2309
False,False,False,257.6,14,Tuesday,5,17,285
True,False,False,166.1,17,Monday,10,4,1710
False,False,True,270.99,6,Friday,5,5,2274
False,False,False,560.1,16,Tuesday,7,54,5732
False,False,False,128.58,16,Thursday,6,10,1975
False,False,False,417.6,13,Tuesday,5,10,5330
False,False,False,400.1,14,Wednesday,7,6,3317
False,False,False,274.2,10,Wednesday,5,11,5892
False,False,False,536.08,23,Friday,9,54,4923
False,False,False,437.6,5,Monday,7,37,955
False,False,False,192.6,12,Wednesday,7,8,913
False,False,True,358.6,14,Monday,9,44,4392
False,False,True,268.6,17,Monday,7,24,2653
False,False,False,444.59,0,Monday,8,45,2508
False,False,True,138.6,17,Wednesday,5,20,6632
True,False,False,202.6,18,Thursday,9,41,944
False,False,True,208.61,19,Sunday,10,31,172
True,False,False,195.6,10,Tuesday,9,35,2446
False,False,False,206.61,15,Friday,7,57,359
False,False,False,651.6,14,Friday,6,54,143
True,False,False,281.6,13,Wednesday,8,8,1488
False,False,True,158.6,1,Monday,10,43,1262
False,False,False,651.6,18,Wednesday,6,25,2552
False,False,False,751.29,1,Monday,8,25,690
False,False,True,188.6,18,Thursday,7,29,1582
False,False,False,253.6,13,Wednesday,9,3,2158
False,False,False,222.6,18,Monday,8,35,1694
False,False,True,408.6,14,Saturday,5,6,2353
False,False,False,210.6,15,Thursday,8,8,1095
True,False,False,266.6,6,Wednesday,7,6,2298
True,False,False,167.6,10,Tuesday,6,5,445
False,False,True,878.6,15,Saturday,7,4,842
False,False,False,188.58,4,Sunday,10,36,2974
False,False,False,83.21,11,Tuesday,8,14,2108
True,False,True,178.6,6,Wednesday,6,44,231
False,False,True,218.6,14,Monday,10,27,923
False,False,False,447.2,2,Sunday,6,6,911
False,False,False,368.6,16,Sunday,9,53,3357
False,False,False,367.6,18,Monday,8,3,801
False,False,False,258.6,21,Friday,9,19,6824
False,False,True,158.6,15,Friday,9,40,544
False,False,True,285.6,19,Wednesday,7,21,705
True,False,False,111.1,10,Saturday,8,34,1530
True,False,False,160.6,22,Friday,8,21,4623
False,False,False,214.6,15,Friday,4,9,2024
False,False,True,208.59,20,Sunday,8,44,2058
False,False,False,218.58,0,Tuesday,7,13,2472
False,False,False,348.61,12,Friday,6,5,557
True,False,False,367.2,18,Saturday,6,40,1404
True,False,False,192.6,16,Thursday,9,21,6864
False,False,False,412.1,14,Saturday,7,15,1697
False,False,False,236.1,19,Wednesday,7,9,5981
False,False,False,551.61,19,Wednesday,6,6,9786
False,False,False,252.6,18,Friday,8,2,1298
False,False,False,645.6,10,Sunday,9,7,7781
False,False,False,276.6,13,Tuesday,10,9,644
False,False,True,307.1,11,Sunday,9,29,1645
False,False,False,501.6,15,Saturday,7,51,1531
False,False,False,442.6,22,Friday,5,20,1847
False,False,False,134.58,16,Tuesday,6,2,0
False,False,False,497.6,19,Wednesday,7,32,4890
False,False,True,427.6,16,Wednesday,6,23,1437
False,False,False,388.6,15,Sunday,9,54,1776
True,False,False,146.6,14,Tuesday,10,31,7806
False,False,True,333.6,4,Tuesday,5,39,443
False,False,False,283.6,19,Saturday,7,24,1224
False,False,False,533.6,10,Monday,9,44,3852
False,False,False,179.6,14,Monday,8,14,482
False,False,False,127.96,19,Wednesday,6,27,321
False,False,False,297.6,17,Sunday,6,32,7637
False,False,False,563.61,17,Sunday,8,36,1488
False,False,False,568.1,19,Thursday,8,30,5392
False,False,True,108.6,16,Friday,9,16,774
False,False,False,507.6,8,Friday,9,13,430
False,False,True,172.6,21,Monday,8,53,2518
False,False,False,217.61,23,Sunday,9,26,7595
False,False,False,325.2,1,Monday,7,10,2009
False,False,False,481.59,12,Tuesday,9,5,718
False,False,False,253.6,17,Tuesday,6,26,5831
False,False,True,159.6,0,Saturday,5,8,4055
False,False,False,501.61,16,Friday,7,36,297
False,False,False,437.11,20,Saturday,10,40,7842
False,False,False,167.6,16,Tuesday,7,29,70
False,False,False,412.1,21,Saturday,8,31,6166
False,False,True,448.6,14,Monday,7,10,4120
False,False,False,177.61,21,Friday,9,21,6180
False,False,False,335.6,18,Monday,8,4,7704
False,False,True,246.6,0,Monday,9,15,6985
False,False,True,43.59,20,Tuesday,9,54,8877
False,False,False,306.7,10,Saturday,5,24,1861
True,False,False,118.6,13,Wednesday,9,22,3930
True,False,False,171.6,18,Saturday,10,21,1106
True,False,True,98.6,10,Sunday,10,39,1276
False,False,False,571.6,11,Tuesday,5,6,7855
False,False,False,441.59,19,Tuesday,7,33,567
False,False,False,582.1,12,Monday,8,31,3637
False,False,False,465.11,12,Tuesday,9,42,837
False,False,False,667.6,21,Tuesday,6,24,2510
False,False,True,208.61,15,Monday,8,6,5303
False,False,False,577.1,17,Monday,8,24,4558
False,False,False,314.4,11,Sunday,7,44,2320
False,False,True,238.6,12,Monday,10,31,250
False,False,True,278.6,15,Friday,9,7,8554
True,False,True,88.6,17,Wednesday,6,14,1464
False,False,False,367.6,18,Monday,7,35,6388
False,False,False,707.1,22,Thursday,6,19,883
False,False,False,301.58,22,Thursday,7,4,3551
True,False,False,158.6,17,Wednesday,8,50,5098
True,False,False,317.6,18,Wednesday,10,51,1206
False,False,False,259.59,1,Sunday,5,18,1055
False,False,True,249.6,20,Sunday,11,44,5031
False,False,True,328.6,17,Friday,9,33,1466
False,False,False,347.61,16,Monday,5,20,3065
False,False,False,538.6,17,Tuesday,8,24,2135
False,False,False,294.6,12,Monday,9,36,8048
False,False,False,501.59,14,Monday,7,34,179
False,False,False,257.6,11,Saturday,10,7,2083
False,False,True,308.6,14,Wednesday,10,54,5082
False,False,False,632.7,14,Monday,7,38,279
False,False,False,168.2,12,Wednesday,7,37,3192
False,False,False,574.1,1,Monday,8,52,4077
False,False,False,637.6,5,Tuesday,9,1,2799
False,False,False,335.6,9,Saturday,8,6,1199
False,False,True,118.6,13,Saturday,10,20,351
False,False,False,611.11,10,Friday,8,34,1750
False,False,False,686.6,17,Sunday,7,35,7698
False,False,False,667.2,15,Friday,6,13,740
False,False,False,662.1,11,Friday,7,27,3462
